	GENE	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	KO	PWY	Module	Module-Name	Module-Completeness	Metabolism	Metabolism-name	KO-name	EC	MAG	Condition
93	vamb.spades.267_25_8	7.23249971896413	4.71967055027585	1.47760018275178	3.19414588964537	0.0014024522385705	0.0242892791956692	K04835	,carbohydrate,carbohydrate	M00740	Methylaspartate cycle	36.3636363636363	630660	,Glyoxylate  and  dicarboxylate  metabolism  ,C5-Branched  dibasic  acid  metabolism	mal; methylaspartate ammonia-lyase	4.3.1.2	Tepidanaerobacteraceae_sp._UNIPD27	AA
94	vamb.spades.267_25_9	6.43423055108953	4.12504256015819	1.44762530797275	2.84952365604529	0.0043784749577684	0.0556887283691175	K19268	,carbohydrate,carbohydrate	M00740	Methylaspartate cycle	36.3636363636363	630660	,Glyoxylate  and  dicarboxylate  metabolism  ,C5-Branched  dibasic  acid  metabolism	glmE mutE mamB; methylaspartate mutase epsilon subunit	5.4.99.1	Tepidanaerobacteraceae_sp._UNIPD27	AA
95	vamb.spades.267_27_1	4.36892110231545	2.92538647751678	1.42599489648049	2.05147050998356	0.0402211486360315	0.257795393619918	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
96	vamb.spades.267_28_4	4.34569466925437	2.73992289050038	1.46394705958527	1.87159970885599	0.0612620037258295	0.328074151531745	K03721	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['tyrR;', 'transcriptional', 'regulator', 'of', 'aroF,', 'aroG,', 'tyrA', 'and', 'aromatic', 'amino', 'acid', 'transport\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
97	vamb.spades.267_28_5	64.1484539880518	4.95820651522663	0.936233130199117	5.2959101267567	1.18425076059886e-07	9.63980119127476e-06	K01739,K01761	,aminoacids,aminoacids,energy	M00017	Methionine biosynthesis, apartate => homoserine => methionine	85.7142857142857	270450920	,Cysteine  and  methionine  metabolism  ,Selenocompound  metabolism  ,Sulfur  metabolism	metB; cystathionine gamma-synthase	2.5.1.48	Tepidanaerobacteraceae_sp._UNIPD27	AA
98	vamb.spades.267_2_19	4.15069422909732	-2.41122401514106	1.29430650547671	-1.86294668607338	0.062469767492327	0.330388196840827	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
99	vamb.spades.267_2_7	12.242556781167	1.3561081526316	0.85319022213435	1.58945580651305	0.111957523907902	0.440258089183729	K15554	,energy,transporters	No Module	-	-	-	,Sulfur  metabolism  ,-	['ssuC;', 'sulfonate', 'transport', 'system', 'permease', 'protein\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
100	vamb.spades.267_31_13	9.63092688045749	-1.53900014908092	0.863498328456201	-1.78228503560905	0.0747027617406148	0.361952667005121	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
101	vamb.spades.267_31_139	9.86412805188501	2.30615246065481	1.11347840644277	2.07112454746408	0.0383471583999353	0.249716695500379	K02967	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-S2,', 'MRPS2,', 'rpsB;', 'small', 'subunit', 'ribosomal', 'protein', 'S2\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
102	vamb.spades.267_31_141	7.57319781241815	-1.65230290291131	0.914636980983388	-1.80651224175827	0.0708383637116754	0.355205424852395	K09903	nucleotide	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	100	240	Pyrimidine  metabolism	pyrH; uridylate kinase	2.7.4.22	Tepidanaerobacteraceae_sp._UNIPD27	AA
103	vamb.spades.267_31_15	4.59140335504417	-1.70721929733733	1.14489525769612	-1.49115762849152	0.135920115160356	0.491728772180131	K02005		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
104	vamb.spades.267_31_169	4.37338177322454	-1.9562108722386	1.25538075929531	-1.55826099592022	0.119171390947643	0.45118842898317	K03466		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
105	vamb.spades.267_31_170	5.21495342526243	-1.74764053388727	1.11070569712038	-1.57345058949297	0.115614520810501	0.444204809933363	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
106	vamb.spades.267_31_171	9.08900865930611	1.48377157965363	0.986581918888313	1.50395172589982	0.132593796976848	0.486177255581775	K14441		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
107	vamb.spades.267_31_179	4.41582074164654	-2.20103103429841	1.27074050213391	-1.73208537116925	0.0832583634170412	0.373799973627744	K03546	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['sbcC,', 'rad50;', 'DNA', 'repair', 'protein', 'SbcC/Rad50\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
108	vamb.spades.267_31_181	3.66699134688393	-2.23973796726035	1.37132593884013	-1.63326449520435	0.102413380647845	0.414748715658436	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
109	vamb.spades.267_31_186	11.7278389252815	4.17613273162444	1.06259705533702	3.93011886363633	8.49038788917868e-05	0.0021597424193098	K07978	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['plmA;', 'GntR', 'family', 'transcriptional', 'regulator\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
110	vamb.spades.267_31_188	13.9352094989892	2.55534406141683	0.953050461187148	2.68122640456395	0.0073352869176075	0.0806881560936834	K00174	,energy,carbohydrate,carbohydrate,carbohydrate,carbohydrate	M00009,M00011,M00173,M00614,M00620	Citrate cycle (TCA cycle, Krebs cycle),Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate,Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria,Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	50.0,40.0,50.0,46.15384615384615,42.857142857142854	,720,10,20,620,650	,Carbon  fixation  pathways  in  prokaryotes  ,Glycolysis  /  Gluconeogenesis  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism  ,Butanoate  metabolism	korA oorA oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha	1.2.7.3,1.2.7.3	Tepidanaerobacteraceae_sp._UNIPD27	AA
111	vamb.spades.267_31_189	9.28165486287189	2.39960926751362	0.917508486269367	2.61535375794784	0.0089135082771703	0.0932183770117158	K00175	,energy,carbohydrate,carbohydrate,carbohydrate,carbohydrate	M00009,M00011,M00173,M00614,M00620	Citrate cycle (TCA cycle, Krebs cycle),Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate,Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria,Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	50.0,40.0,50.0,46.15384615384615,42.857142857142854	,720,10,20,620,650	,Carbon  fixation  pathways  in  prokaryotes  ,Glycolysis  /  Gluconeogenesis  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism  ,Butanoate  metabolism	korB oorB oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta	1.2.7.3,1.2.7.3	Tepidanaerobacteraceae_sp._UNIPD27	AA
112	vamb.spades.267_31_191	13.8003875358556	2.52841255764707	0.853185352965368	2.96349737939032	0.0030416465178385	0.0458500049170473	K00260,K00261,K00262	,aminoacids,aminoacids,aminoacids,energy	No Module	-	-	250220430910	,Alanine   aspartate  and  glutamate  metabolism  ,Arginine  biosynthesis  ,Taurine  and  hypotaurine  metabolism  ,Nitrogen  metabolism	gudB rocG; glutamate dehydrogenase	1.4.1.2	Tepidanaerobacteraceae_sp._UNIPD27	AA
113	vamb.spades.267_31_214	4.40521207310287	2.19974736760725	1.18442195711696	1.85723285049674	0.0632780331813181	0.330388196840827	K01356	,geneticInformation,protein_families	No Module	-	-	34001003	,DNA  repair  and  recombination  proteins  BR:ko03400\n,Glycosyltransferases  BR:ko01003\n	lexA; repressor LexA	3.4.21.88	Tepidanaerobacteraceae_sp._UNIPD27	AA
114	vamb.spades.267_31_44	2.83669866369379	-2.90905430228945	1.55386043161932	-1.87214645736093	0.0611863442127144	0.328074151531745	K00604	cofactors_and_vitamins	No Module	-	-	670	One  carbon  pool  by  folate	MTFMT fmt; methionyl-tRNA formyltransferase	2.1.2.9	Tepidanaerobacteraceae_sp._UNIPD27	AA
115	vamb.spades.267_31_55	2.99759712427202	4.9149711694733	1.7898630996346	2.74600396559753	0.0060326034428389	0.0711672348184184	K06421	signalling	No Module	-	-	99978	Cell  growth\n	['sspD;', 'small', 'acid-soluble', 'spore', 'protein', 'D', '(minor', 'alpha/beta-type', 'SASP)\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
116	vamb.spades.267_31_64	11.6391229950762	1.61776896803544	0.925578415429982	1.74784647207217	0.0804906157732473	0.368086299097884	K07040		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
117	vamb.spades.267_31_75	85.1667636768243	-1.54887026126955	0.513399068849519	-3.01689339784046	0.002553796041513	0.0415757995558319	K06416	signalling	No Module	-	-	99978	Cell  growth\n	['spoVS;', 'stage', 'V', 'sporulation', 'protein', 'S\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
118	vamb.spades.267_31_77	3.15831898411533	2.36563700132534	1.45659740642964	1.62408431518762	0.104357814984656	0.419307527338997	K03529		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
119	vamb.spades.267_32_25	5.06399102289352	-1.79750324807198	1.09355123686063	-1.64373025010905	0.100231934548525	0.413303581306936	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
120	vamb.spades.267_33_1	3.43744507833458	-2.34600022144945	1.41078667255122	-1.66290217159978	0.0963320196407328	0.410545884751605	K06187	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['recR;', 'recombination', 'protein', 'RecR\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
121	vamb.spades.267_33_4	12.2984542665556	2.55720348521869	0.859857203108966	2.97398623396149	0.0029395826258437	0.045147552027109	K11991		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
122	vamb.spades.267_35_19	16.9801797584506	-1.26805551999129	0.689762424071247	-1.83839460622795	0.0660042793500405	0.335796771193331	K02503		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
123	vamb.spades.267_35_3	34.1092375481586	1.3185505279132	0.599396753353351	2.19979591236775	0.0278213781293759	0.209848125871663	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
124	vamb.spades.267_35_36	23.8713724039214	-1.57292800108461	0.63543843305083	-2.47534288024216	0.0133108315550804	0.12454042397512	K01006	,energy,energy,carbohydrate,carbohydrate	M00169,M00171,M00172,M00173,M00614	CAM (Crassulacean acid metabolism), light,C4-dicarboxylic acid cycle, NAD - malic enzyme type,C4-dicarboxylic acid cycle, NADP - malic enzyme type,Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria	50.0,14.285714285714285,25.0,50.0,46.15384615384615	,710,720,10,620	,Carbon  fixation  in  photosynthetic  organisms  ,Carbon  fixation  pathways  in  prokaryotes  ,Glycolysis  /  Gluconeogenesis  ,Pyruvate  metabolism	ppdK; pyruvate orthophosphate dikinase	2.7.9.1	Tepidanaerobacteraceae_sp._UNIPD27	AA
125	vamb.spades.267_37_19	4.00979838538314	2.71976419899926	1.40641984606037	1.93382097573339	0.0531351428724085	0.302488865304351	K01873		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
126	vamb.spades.267_37_23	10.5769770770148	3.3946215554139	1.01197990582342	3.35443573126267	0.0007952702457857	0.0154130947635624	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
127	vamb.spades.267_37_4	4.80592389170363	-2.07374072204618	1.2304093529826	-1.68540715089599	0.0919100449353544	0.400055875038018	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
128	vamb.spades.267_38_2	73.2943445387888	2.14867667114084	0.78822434130118	2.72597096861264	0.0064112637157744	0.0735037840090202	K04072	,aminoacids,carbohydrate,carbohydrate,carbohydrate,lipid	No Module	-	-	,350,10,620,650,71	,Tyrosine  metabolism  ,Glycolysis  /  Gluconeogenesis  ,Pyruvate  metabolism  ,Butanoate  metabolism  ,Fatty  acid  degradation	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10,1.2.1.10	Tepidanaerobacteraceae_sp._UNIPD27	AA
129	vamb.spades.267_39_13	4.46003697515713	4.52107598674395	1.51130381921135	2.99150702146918	0.0027760415414696	0.043803530452519	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
130	vamb.spades.267_39_16	251.270294341249	2.01060491534284	0.480793383946828	4.18184813367813	2.89149088674543e-05	0.0008717309562262	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
131	vamb.spades.267_39_17	49.5985779285497	2.4968415999215	0.515699168213423	4.84166303500451	1.28756971805439e-06	6.16518676762513e-05	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
132	vamb.spades.267_39_18	41.6672112233489	2.96207383665902	0.607485068601904	4.87596154992926	1.08279700167006e-06	5.50872974599641e-05	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
133	vamb.spades.267_39_2	42.1865060093358	2.8120956685825	0.693969978335015	4.05218634288666	5.07412249784795e-05	0.0013767785710827	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
134	vamb.spades.267_39_24	3.78008161709899	3.45658201843288	1.59563337807966	2.16627582872005	0.0302901156366201	0.222907410106144	K09740	noPWY	No Module	-	-	99997	Function  unknown\n	['K09740;', 'uncharacterized', 'protein\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
135	vamb.spades.267_39_26	8.88537606884242	3.38784509232191	1.33273452231705	2.54202546388001	0.0110212143867372	0.107558783581241	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
136	vamb.spades.267_39_3	114.919861138106	2.81917027134709	0.595885991311355	4.73105646458142	2.23354378716031e-06	9.56897180393945e-05	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
137	vamb.spades.267_3_22	4.6409698129143	2.23113043349171	1.17834903522236	1.89343765454917	0.0582996919015369	0.318496303408396	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
138	vamb.spades.267_3_32	6.21184861757072	1.6825664746555	1.06510473048216	1.57971927689574	0.114171169020029	0.442907034702591	K00382	,cofactors_and_vitamins,aminoacids,aminoacids,aminoacids,aminoacids,carbohydrate,carbohydrate,carbohydrate,carbohydrate,carbohydrate	M00009,M00011,M00032,M00036,M00307,M00532	Citrate cycle (TCA cycle, Krebs cycle),Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate,Lysine degradation, lysine => saccharopine => acetoacetyl-CoA,Leucine degradation, leucine => acetoacetate + acetyl-CoA,Pyruvate oxidation, pyruvate => acetyl-CoA,Photorespiration	50.0,40.0,12.5,16.666666666666664,100.0,10.0	,785,260,280,310,380,10,20,620,630,640	,Lipoic  acid  metabolism  ,Glycine   serine  and  threonine  metabolism  ,Valine   leucine  and  isoleucine  degradation  ,Lysine  degradation  ,Tryptophan  metabolism  ,Glycolysis  /  Gluconeogenesis  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism  ,Glyoxylate  and  dicarboxylate  metabolism  ,Propanoate  metabolism	DLD lpd pdhD; dihydrolipoyl dehydrogenase	1.8.1.4	Tepidanaerobacteraceae_sp._UNIPD27	AA
139	vamb.spades.267_3_33	3.27463825329731	2.3029894733251	1.4582191187753	1.57931647149112	0.114263485611234	0.442907034702591	K00627	,cofactors_and_vitamins,carbohydrate,carbohydrate,carbohydrate	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA	100	,785,10,20,620	,Lipoic  acid  metabolism  ,Glycolysis  /  Gluconeogenesis  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism	DLAT aceF pdhC; pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase)	2.3.1.12	Tepidanaerobacteraceae_sp._UNIPD27	AA
140	vamb.spades.267_40_14	56.3986519695225	-1.17647221322476	0.523983590405075	-2.24524629161625	0.0247523258316822	0.199600689727279	K04940	,noPWY,noPWY	No Module	-	-	9998099980	,Enzymes  with  EC  numbers\n,Enzymes  with  EC  numbers\n	odh; opine dehydrogenase	1.5.1.28	Tepidanaerobacteraceae_sp._UNIPD27	AA
141	vamb.spades.267_40_15	46.0839956291635	-1.94377364077695	0.514481218432807	-3.77812361488725	0.0001580144448921	0.0037830517100652	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
142	vamb.spades.267_40_32	2.86321789253023	3.83031218523383	1.68037423364054	2.27943996554591	0.0226409248687435	0.189997039620177	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
143	vamb.spades.267_40_34	60.9367882145587	1.8663026156602	0.579972723613217	3.21791446334437	0.0012912631944911	0.0233575164514616	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
144	vamb.spades.267_40_56	58.8816837088031	-0.906130159014155	0.487086814156169	-1.86030525294333	0.0628423507934982	0.330388196840827	K01999	transporters	No Module	-	-			['livK;', 'branched-chain', 'amino', 'acid', 'transport', 'system', 'substrate-binding', 'protein\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
145	vamb.spades.267_40_8	4.42082010455069	-2.80393662758565	1.42729709499949	-1.96450804629898	0.0494712040862031	0.291808406711372	K09155	noPWY	No Module	-	-	99997	Function  unknown\n	['K09155;', 'uncharacterized', 'protein\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
146	vamb.spades.267_41_3	5.13183909952087	1.92348287424326	1.13265785325629	1.69820292042599	0.0894694695555014	0.391549183968699	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
147	vamb.spades.267_43_10	12.6760093274983	-3.47479666608547	0.996596759065097	-3.48666261903677	0.0004890879327341	0.010476778348568	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
148	vamb.spades.267_43_9	43.2985778252601	-1.0711791023687	0.583659997867088	-1.83527928294417	0.0664643190709719	0.336036992073113	K02529	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['galR;', 'LacI', 'family', 'transcriptional', 'regulator,', 'galactose', 'operon', 'repressor\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
149	vamb.spades.267_44_15	5.87021917474849	3.71860447101374	1.45576603386986	2.55439705591192	0.0106371879001788	0.105593548179824	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
150	vamb.spades.267_44_31	8.4290522636225	2.09830239203799	0.973732947670668	2.15490540507793	0.0311692373411282	0.223666360363166	K03100	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	lepB; signal peptidase I	3.4.21.89	Tepidanaerobacteraceae_sp._UNIPD27	AA
151	vamb.spades.267_44_5	12.4762411566761	1.99415462512021	1.00934098172222	1.97569965079356	0.048188804504977	0.28631888224125	K02775	,transporters,carbohydrate	No Module	-	-	-,52	,-,Galactose  metabolism	['gatC,', 'sgcC;', 'galactitol', 'PTS', 'system', 'EIIC', 'component\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
152	vamb.spades.267_45_11	5.07199042210143	2.00921173031409	1.14786747626734	1.75038649657336	0.0800516445021642	0.368086299097884	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
153	vamb.spades.267_46_5	22.2880102101928	-1.34365067040024	0.638048630130743	-2.10587501790406	0.0352152102470349	0.234960501156446	K01470,K22232	aminoacids	No Module	-	-	330	Arginine  and  proline  metabolism	E3.5.2.10; creatinine amidohydrolase	3.5.2.10	Tepidanaerobacteraceae_sp._UNIPD27	AA
154	vamb.spades.267_47_1	14.6422120779549	1.23311130348924	0.743062352314333	1.65949909808861	0.0970152622433268	0.411304288885771	K00133	,aminoacids,aminoacids,aminoacids	M00016,M00017,M00018,M00033,M00525,M00526,M00527	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine,Methionine biosynthesis, apartate => homoserine => methionine,Threonine biosynthesis, aspartate => homoserine => threonine,Ectoine biosynthesis, aspartate => ectoine,Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine,Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine,Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	77.77777777777779,85.71428571428571,100.0,40.0,55.55555555555556,100.0,71.42857142857143	260270300	,Glycine   serine  and  threonine  metabolism  ,Cysteine  and  methionine  metabolism  ,Lysine  biosynthesis	asd; aspartate-semialdehyde dehydrogenase	1.2.1.11	Tepidanaerobacteraceae_sp._UNIPD27	AA
155	vamb.spades.267_47_3	9.60337485641506	2.22365888046471	0.918404091999341	2.42122057146312	0.0154684882428436	0.139903882551941	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
156	vamb.spades.267_49_26	5.24693736942468	1.94592699225534	1.09855727399481	1.77134778342429	0.0765028860373595	0.368086299097884	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
